timestamp,open,high,low,close,volume
2023-02-21,174.89,175.08,170.83,171.4,1108535
2023-02-22,171.44,175.36,171.32,175.06,2288067
2023-02-23,175.05,175.2,173.54,173.75,2549206
2023-02-24,173.97,174.52,171.86,172.79,4937076
2023-02-25,172.84,177.97,171.87,177.65,1626515
2023-02-26,178.76,178.78,176.82,177.23,2863542
2023-02-27,176.71,177.0,173.03,173.98,2714457
2023-02-28,173.97,174.16,171.96,172.08,4053211
2023-03-01,171.94,172.72,171.62,172.54,2697440
2023-03-02,173.01,174.35,172.16,174.1,1438466
2023-03-03,174.59,179.74,174.09,179.0,3597208
2023-03-04,178.85,179.28,177.33,177.77,834662
2023-03-05,177.55,179.33,177.22,179.33,3908940
2023-03-06,179.18,184.32,178.94,183.84,1863163
2023-03-07,183.69,189.03,183.58,188.91,3286573
2023-03-08,188.34,190.19,187.26,189.59,2581777
2023-03-09,190.59,191.79,188.2,189.16,4448434
2023-03-10,190.19,190.82,190.0,190.16,2409209
2023-03-11,190.99,191.49,190.59,190.96,1082343
2023-03-12,190.86,193.81,190.26,193.32,4998103
2023-03-13,193.44,193.87,192.66,193.08,2726893
2023-03-14,193.27,197.75,192.15,196.97,4160737
2023-03-15,196.53,197.3,193.62,194.29,2636767
2023-03-16,194.46,198.81,194.28,197.39,2152850
2023-03-17,197.56,197.92,196.15,196.75,3133315
2023-03-18,196.49,197.25,195.51,196.06,3925848
2023-03-19,196.87,197.35,193.89,194.06,3680501
2023-03-20,192.93,193.42,190.96,191.39,503405
2023-03-21,191.76,191.99,189.81,190.83,3203222
2023-03-22,190.96,191.16,187.08,187.91,1923474
2023-03-23,187.52,188.06,185.87,186.76,1283388
2023-03-24,185.91,189.05,185.44,188.8,2170422
2023-03-25,188.94,190.46,188.84,189.42,1110927
2023-03-26,189.75,190.82,183.28,183.82,3721044
2023-03-27,183.83,183.87,181.79,181.85,1394119
2023-03-28,181.47,182.66,180.41,182.28,4396926
2023-03-29,182.41,184.81,181.75,184.34,4397709
2023-03-30,182.91,184.39,179.37,180.37,4212574
2023-03-31,179.81,181.16,177.14,177.18,4240594
2023-04-01,176.65,181.32,176.56,180.77,2573997
2023-04-02,180.4,182.18,179.58,182.03,2506939
2023-04-03,182.25,182.38,181.38,181.95,3181918
2023-04-04,181.81,183.34,181.23,182.92,1781823
2023-04-05,182.73,183.5,182.23,182.74,3987767
2023-04-06,183.14,188.61,182.34,187.62,663845
2023-04-07,186.87,190.75,186.81,190.69,3450766
2023-04-08,191.23,192.36,189.02,189.93,2350012
2023-04-09,189.96,190.71,187.69,187.76,3891654
2023-04-10,186.69,188.82,185.67,186.98,4980553
2023-04-11,187.07,190.0,187.0,189.84,4095464
2023-04-12,190.32,192.73,190.09,192.02,2275535
2023-04-13,192.17,192.62,189.19,189.61,4036342
2023-04-14,189.85,190.79,189.58,189.69,3435680
2023-04-15,189.9,190.17,189.84,189.96,760298
2023-04-16,189.84,192.3,189.78,191.86,1558818
2023-04-17,191.91,192.72,190.29,190.56,2649527
2023-04-18,190.22,191.83,189.43,190.84,1460771
2023-04-19,190.5,191.61,189.57,191.23,3116887
2023-04-20,190.66,191.95,184.51,185.76,2163710
2023-04-21,186.15,189.89,185.9,189.64,3029858
2023-04-22,189.02,193.61,187.52,192.01,844512
2023-04-23,192.51,193.14,189.7,190.36,3362454
2023-04-24,190.41,194.25,190.36,193.43,3538253
2023-04-25,192.61,192.83,189.16,189.94,4876728
2023-04-26,189.84,192.58,188.96,192.24,4555871
2023-04-27,192.48,193.05,186.72,187.08,2559362
2023-04-28,186.87,188.16,186.49,187.75,4398257
2023-04-29,187.39,187.84,183.32,184.06,3226416
2023-04-30,184.41,185.14,183.77,184.94,2817508
2023-05-01,184.71,184.91,181.39,181.89,3909366
2023-05-02,181.96,182.34,176.45,177.4,4617307
2023-05-03,177.43,177.63,176.33,177.02,2540991
2023-05-04,177.68,178.54,175.76,175.9,4069384
2023-05-05,175.89,179.79,175.27,179.32,3072140
2023-05-06,179.59,179.72,179.06,179.4,4995152
2023-05-07,179.15,183.84,178.05,183.41,2819446
2023-05-08,181.92,182.89,181.83,182.3,1343274
2023-05-09,181.9,183.93,181.43,183.53,4980649
2023-05-10,183.65,184.79,183.44,184.21,1559309
2023-05-11,183.51,183.6,181.24,181.31,2885211
2023-05-12,181.42,181.51,178.31,178.52,4507482
2023-05-13,178.65,180.29,178.6,179.35,949705
2023-05-14,180.15,182.57,180.05,182.28,2581976
2023-05-15,182.91,186.82,182.11,185.79,2393200
2023-05-16,185.25,186.85,184.91,186.32,4097285
2023-05-17,187.05,188.0,184.32,185.09,2243051
2023-05-18,184.78,185.26,183.38,183.65,1129689
2023-05-19,184.12,185.62,183.35,185.31,773802
2023-05-20,186.18,186.42,185.13,185.91,2458100
2023-05-21,185.46,191.15,184.69,190.36,2159427
2023-05-22,190.68,191.68,185.95,187.26,1693164
2023-05-23,187.41,189.32,186.24,188.88,2921041
2023-05-24,189.12,189.38,185.31,186.02,2783766
2023-05-25,186.02,186.21,182.76,182.86,4124119
2023-05-26,182.12,183.11,182.04,182.59,674025
2023-05-27,182.59,186.8,182.38,186.77,1969606
2023-05-28,186.92,187.33,182.64,182.87,4156468
2023-05-29,182.39,182.96,180.49,180.85,3295993
2023-05-30,181.08,181.48,179.76,180.39,4656295
2023-05-31,181.66,182.02,178.1,178.93,4315356
2023-06-01,179.15,181.69,178.33,180.76,4816746
2023-06-02,180.74,181.46,180.15,180.91,954696
2023-06-03,181.39,182.02,180.37,181.98,932950
2023-06-04,182.64,183.77,182.3,183.06,4566057
2023-06-05,184.08,188.92,183.74,188.49,1828572
2023-06-06,188.58,189.03,188.12,188.41,1451780
2023-06-07,188.48,188.92,186.37,187.13,2948312
2023-06-08,187.11,188.17,183.19,184.98,2544563
2023-06-09,185.06,185.43,182.66,183.58,1645114
2023-06-10,183.25,185.32,182.51,185.13,4759212
2023-06-11,185.17,185.41,183.77,185.2,4607400
2023-06-12,184.75,187.96,184.68,187.29,3664267
2023-06-13,187.43,187.87,183.94,185.0,3712592
2023-06-14,185.95,187.13,185.26,185.59,3697998
2023-06-15,186.13,187.03,180.73,182.58,4655117
2023-06-16,182.52,184.71,182.38,184.06,1341919
2023-06-17,183.64,187.05,183.51,186.24,1709263
2023-06-18,186.68,187.16,182.21,182.89,2723172
2023-06-19,183.61,184.45,179.62,180.76,4976348
2023-06-20,181.08,181.32,177.94,179.13,801143
2023-06-21,178.87,179.11,177.23,177.77,2408293
2023-06-22,177.2,178.62,176.62,177.8,1343115
2023-06-23,178.08,178.26,173.92,174.04,970762
2023-06-24,174.53,175.05,172.77,173.45,2010426
2023-06-25,173.63,174.72,172.93,174.05,2520226
2023-06-26,174.06,174.17,169.71,170.68,4355156
2023-06-27,170.75,171.24,169.37,170.75,1825195
2023-06-28,171.3,176.95,171.26,176.36,4059361
2023-06-29,175.82,176.69,172.83,175.38,4553443
2023-06-30,175.7,177.87,175.24,177.49,2976575
2023-07-01,177.63,182.61,177.57,182.54,911412
2023-07-02,182.06,187.26,180.7,186.46,2430372
2023-07-03,186.14,186.82,183.73,184.51,1647387
2023-07-04,183.65,184.03,179.97,180.46,4197892
2023-07-05,180.57,184.16,179.41,183.07,3240718
2023-07-06,182.73,183.75,182.06,183.13,3569035
2023-07-07,182.9,183.17,176.78,177.26,4542032
2023-07-08,177.17,180.42,176.24,179.53,4428648
2023-07-09,179.46,182.46,179.16,181.06,3833729
2023-07-10,180.86,186.82,179.9,185.95,616758
2023-07-11,186.24,187.08,185.0,185.91,2699169
2023-07-12,185.38,185.71,181.4,181.53,2461440
2023-07-13,181.66,182.27,177.68,177.9,2356962
2023-07-14,177.29,178.36,175.48,175.72,3925033
2023-07-15,175.83,178.68,175.29,176.4,1474089
2023-07-16,177.03,181.54,176.44,181.02,4015890
2023-07-17,180.56,181.35,176.7,177.38,4604940
2023-07-18,176.54,176.74,171.72,172.76,2322590
2023-07-19,173.2,173.39,166.65,166.89,3581428
2023-07-20,166.51,166.93,159.83,160.33,2092229
2023-07-21,160.1,166.29,159.85,166.16,2279272
2023-07-22,165.64,166.79,163.98,164.13,2543203
2023-07-23,164.07,168.88,162.88,168.53,2237761
2023-07-24,168.05,168.17,163.52,164.65,523786
2023-07-25,166.05,166.88,163.46,163.52,1963787
2023-07-26,164.15,167.83,163.69,167.4,2495914
2023-07-27,167.35,167.38,166.75,167.1,4031273
2023-07-28,166.96,168.11,162.92,163.09,4805352
2023-07-29,162.79,162.95,160.06,160.94,4874249
2023-07-30,161.6,163.9,159.47,159.92,3869009
2023-07-31,160.02,160.18,158.3,158.97,1177719
2023-08-01,159.21,159.84,157.83,158.46,3227853
2023-08-02,158.9,159.11,155.48,156.19,4108773
2023-08-03,156.62,159.79,155.89,159.23,2303744
2023-08-04,159.66,160.69,154.19,154.79,3844791
2023-08-05,154.89,155.71,153.57,153.97,3639864
2023-08-06,153.77,157.69,153.73,157.42,1216088
2023-08-07,157.54,158.47,156.39,158.39,1003156
2023-08-08,158.07,158.22,155.58,155.86,3466195
2023-08-09,155.07,161.1,154.43,159.84,931560
2023-08-10,159.71,163.61,159.04,163.1,2284582
2023-08-11,163.56,165.11,163.06,164.76,3583325
2023-08-12,165.02,166.45,164.33,166.34,720233
2023-08-13,165.88,165.94,163.44,163.59,2792358
2023-08-14,163.19,163.23,162.99,163.05,1701680
2023-08-15,162.85,163.43,160.16,160.87,757170
2023-08-16,161.19,163.95,160.69,163.44,1820444
2023-08-17,164.01,164.15,160.02,160.84,1212671
2023-08-18,160.65,161.97,160.44,161.96,1184355
2023-08-19,162.67,163.37,161.49,161.55,2791489
2023-08-20,162.12,162.43,161.86,162.25,4582171
2023-08-21,162.18,162.52,158.45,160.27,959544
2023-08-22,160.29,162.47,159.95,162.38,2643452
2023-08-23,162.62,163.31,162.15,162.16,1583688
2023-08-24,162.68,163.91,159.47,159.47,3470969
2023-08-25,159.89,163.95,159.86,163.83,1153158
2023-08-26,163.34,166.93,162.88,166.0,4003870
2023-08-27,166.49,166.89,165.37,165.46,4359572
2023-08-28,164.49,169.39,163.82,168.29,2541086
2023-08-29,168.49,169.69,165.39,166.03,3348043
2023-08-30,166.88,167.72,166.44,166.88,4951035
2023-08-31,166.81,167.44,160.68,161.53,1738912
2023-09-01,161.8,162.09,160.9,161.73,1132109
2023-09-02,162.48,164.76,162.44,163.66,4265690
2023-09-03,162.74,163.93,160.13,161.61,3211267
2023-09-04,161.1,164.07,160.9,163.93,4209510
2023-09-05,163.29,163.8,160.71,161.04,1122356
2023-09-06,161.53,162.67,159.72,160.14,1143666
2023-09-07,159.1,159.82,155.71,156.16,3725272
2023-09-08,156.3,156.65,152.08,153.34,4272639
2023-09-09,153.02,156.26,152.25,155.94,4705773
